tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,director,language,mood
tt3393786,movie,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,0,2016,,118,"Action,Thriller",6.2,190855,nm0001880,Hindi,"Intense,Action-Packed,Thrilling"
tt7395114,movie,The Devil All the Time,The Devil All the Time,0,2020,,138,"Crime,Drama,Thriller",7.1,166560,nm1290515,Hindi,"Gritty,Suspenseful,Intense"
tt0120484,movie,The Waterboy,The Waterboy,0,1998,,90,"Comedy,Sport",6.2,190064,nm0178997,Hindi,"Light-Hearted,Inspiring,Fun"
tt8009428,movie,Hustle,Hustle,0,2022,,117,"Comedy,Drama,Sport",7.3,161098,nm1476102,Hindi,"Fun,Inspiring,Light-Hearted"
tt0986263,movie,Surrogates,Surrogates,0,2009,,89,"Action,Sci-Fi,Thriller",6.3,184251,nm0609236,Hindi,"Action-Packed,Mind-Bending,Suspenseful"
tt1646987,movie,Wrath of the Titans,Wrath of the Titans,0,2012,,99,"Action,Adventure,Fantasy",5.7,202227,nm0509448,Hindi,"Magical,Action-Packed,Adventurous"
tt0067116,movie,The French Connection,The French Connection,0,1971,,104,"Action,Crime,Drama",7.7,148803,nm0001243,Hindi,"Gritty,Action-Packed,Intense"
tt8110330,movie,Dil Bechara,Dil Bechara,0,2020,,101,"Comedy,Drama,Romance",8.3,137217,nm2535507,Hindi,"Fun,Romantic,Light-Hearted"
tt1279935,movie,Date Night,Date Night,0,2010,,88,"Comedy,Crime,Romance",6.3,178417,nm0506613,Hindi,"Gritty,Fun,Romantic"
tt11389872,movie,Kingdom of the Planet of the Apes,Kingdom of the Planet of the Apes,0,2024,,145,"Action,Adventure,Drama",6.8,164950,nm1226871,Tamil,"Action-Packed,Adventurous,Thought-Provoking"
tt33043892,tvSeries,Dexter: Resurrection,Dexter: Resurrection,0,2025,,50,"Crime,Drama,Thriller",9.0,122953,nm0796864,Hindi,"Gritty,Suspenseful,Intense"
tt0106918,movie,The Firm,The Firm,0,1993,,154,"Drama,Mystery,Thriller",6.9,159479,nm0001628,Bengali,"Mysterious,Suspenseful,Intense"
tt17024450,movie,The Equalizer 3,The Equalizer 3,0,2023,,109,"Action,Crime,Thriller",6.8,157267,nm0298807,Hindi,"Gritty,Action-Packed,Suspenseful"
tt13433802,movie,A Quiet Place: Day One,A Quiet Place: Day One,0,2024,,99,"Drama,Horror,Sci-Fi",6.3,169091,nm3968825,Hindi,"Dark,Mind-Bending,Thought-Provoking"
tt1259528,movie,Den of Thieves,Den of Thieves,0,2018,,140,"Action,Crime,Drama",7.0,151058,nm0345615,Hindi,"Gritty,Action-Packed,Intense"
tt0421239,movie,Red Eye,Red Eye,0,2005,,85,Thriller,6.4,163938,nm0000127,Hindi,"Intense,Suspenseful"
tt15567174,tvMiniSeries,The Fall of the House of Usher,The Fall of the House of Usher,0,2023,2023.0,60,"Drama,Horror,Mystery",7.9,132108,nm0277342,Hindi,"Dark,Mysterious,Thought-Provoking"
tt5177120,movie,The Ministry of Ungentlemanly Warfare,The Ministry of Ungentlemanly Warfare,0,2024,,122,"Action,Comedy,War",6.8,152191,nm0005363,Hindi,"Fun,Action-Packed,Light-Hearted"
tt0119345,movie,I Know What You Did Last Summer,I Know What You Did Last Summer,0,1997,,101,"Horror,Mystery",5.8,178168,nm0318947,Hindi,"Dark,Mysterious,Scary"
tt0970416,movie,The Day the Earth Stood Still,The Day the Earth Stood Still,0,2008,,104,"Adventure,Drama,Sci-Fi",5.5,185967,nm0220600,Hindi,"Mind-Bending,Adventurous,Thought-Provoking"
tt1086772,movie,Blended,Blended,0,2014,,117,"Comedy,Romance",6.5,156015,nm0178997,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt0206512,tvSeries,SpongeBob SquarePants,SpongeBob SquarePants,0,1999,,23,"Animation,Comedy,Family",8.2,123443,nm0909088,Hindi,"Light-Hearted,Heartwarming,Whimsical"
tt31036941,movie,Jurassic World: Rebirth,Jurassic World: Rebirth,0,2025,,133,"Action,Adventure,Sci-Fi",5.9,169980,nm2284484,Telugu,"Action-Packed,Mind-Bending,Adventurous"
tt0077975,movie,National Lampoon's Animal House,National Lampoon's Animal House,0,1978,,109,Comedy,7.4,135222,nm0000484,Hindi,"Light-Hearted,Fun"
tt9619824,movie,Final Destination: Bloodlines,Final Destination Bloodlines,0,2025,,110,"Horror,Thriller",6.7,149262,nm0513554,Telugu,"Dark,Intense,Suspenseful"
tt8613070,movie,Portrait of a Lady on Fire,Portrait de la jeune fille en feu,0,2019,,122,"Drama,Romance",8.0,124645,nm1780037,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt0082010,movie,An American Werewolf in London,An American Werewolf in London,0,1981,,97,"Comedy,Horror",7.5,132728,nm0000484,Hindi,"Light-Hearted,Scary,Dark"
tt1758830,movie,This Is 40,This Is 40,0,2012,,134,"Comedy,Drama,Romance",6.2,158645,nm0031976,Hindi,"Fun,Romantic,Light-Hearted"
tt0815236,movie,She's Out of My League,She's Out of My League,0,2010,,104,"Comedy,Romance",6.4,151736,nm1637768,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt0471042,movie,Tower Heist,Tower Heist,0,2011,,104,"Action,Comedy,Crime",6.2,156491,nm0711840,Hindi,"Gritty,Fun,Action-Packed"
tt4052882,movie,The Shallows,The Shallows,0,2016,,86,"Drama,Horror,Thriller",6.3,152317,nm1429471,Hindi,"Dark,Suspenseful,Intense"
tt2203939,movie,The Other Woman,The Other Woman,0,2014,,109,"Comedy,Romance",6.0,159438,nm0001024,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt0104694,movie,A League of Their Own,A League of Their Own,0,1992,,128,"Comedy,Drama,Sport",7.4,128780,nm0001508,Hindi,"Fun,Inspiring,Light-Hearted"
tt1067106,movie,A Christmas Carol,A Christmas Carol,0,2009,,96,"Adventure,Animation,Comedy",6.8,140142,nm0000709,Hindi,"Whimsical,Fun,Light-Hearted"
tt3531824,movie,Nerve,Nerve,0,2016,,96,"Adventure,Crime,Drama",6.5,146439,nm1160962,Hindi,"Gritty,Intense,Adventurous"
tt1937390,movie,Nymphomaniac: Vol. I,Nymphomaniac: Vol. I,0,2013,,117,Drama,6.9,137559,nm0001885,Hindi,"Thought-Provoking,Emotional"
tt1549920,movie,The Last Stand,The Last Stand,0,2013,,107,"Action,Drama,Thriller",6.3,149799,nm0453518,Hindi,"Action-Packed,Suspenseful,Intense"
tt1228987,movie,Let Me In,Let Me In,0,2010,,116,"Drama,Fantasy,Horror",7.1,132486,nm0716257,Hindi,"Dark,Magical,Thought-Provoking"
tt2403776,tvSeries,Shadow and Bone,Shadow and Bone,0,2021,2023.0,60,"Action,Adventure,Drama",7.5,123413,nm0021772,Hindi,"Action-Packed,Adventurous,Thought-Provoking"
tt1023114,movie,The Way Back,The Way Back,0,2010,,133,"Adventure,Drama,History",7.3,126762,nm0001837,Hindi,"Emotional,Epic,Thought-Provoking"
tt26743210,movie,How to Train Your Dragon,How to Train Your Dragon,0,2025,,125,"Action,Adventure,Comedy",7.8,117052,nm0213450,Telugu,"Fun,Action-Packed,Light-Hearted"
tt6048922,movie,Greyhound,Greyhound,0,2020,,91,"Drama,History,War",7.0,130274,nm0773689,Hindi,"Thought-Provoking,Emotional,Heroic"
tt0093389,movie,The Last Emperor,The Last Emperor,0,1987,,163,"Biography,Drama,History",7.7,118293,nm0000934,Marathi,"Thought-Provoking,Emotional,Inspiring"
tt0070034,movie,Enter the Dragon,Enter the Dragon,0,1973,,102,"Action,Crime,Thriller",7.6,119107,nm0167195,Hindi,"Gritty,Action-Packed,Suspenseful"
tt0453451,movie,Mr. Bean's Holiday,Mr. Bean's Holiday,0,2007,,90,"Comedy,Family",6.4,140954,nm0070436,Hindi,"Light-Hearted,Heartwarming,Fun"
tt22687790,movie,A Haunting in Venice,A Haunting in Venice,0,2023,,103,"Crime,Drama,Horror",6.5,138673,nm0000110,Hindi,"Dark,Gritty,Intense"
tt0343135,movie,Along Came Polly,Along Came Polly,0,2004,,90,"Comedy,Romance",6.0,149822,nm0357453,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt0385004,movie,House of Flying Daggers,Shi mian mai fu,0,2004,,119,"Action,Adventure,Drama",7.5,119157,nm0955443,Hindi,"Action-Packed,Adventurous,Thought-Provoking"
tt7520794,tvSeries,Russian Doll,Russian Doll,0,2019,2022.0,30,"Comedy,Drama,Mystery",7.7,115207,nm0005169,Hindi,"Fun,Mysterious,Light-Hearted"
tt4572514,movie,Patriots Day,Patriots Day,0,2016,,133,"Action,Crime,Drama",7.3,121016,nm0000916,Hindi,"Gritty,Action-Packed,Intense"
tt1622979,movie,Final Destination 5,Final Destination 5,0,2011,,92,"Horror,Thriller",5.9,148848,nm0702797,Hindi,"Dark,Intense,Suspenseful"
tt1355630,movie,If I Stay,If I Stay,0,2014,,107,"Comedy,Drama,Fantasy",6.7,130965,nm0191712,Hindi,"Magical,Fun,Light-Hearted"
tt10016180,movie,The Little Things,The Little Things,0,2021,,128,"Crime,Drama,Mystery",6.3,138783,nm0359387,Hindi,"Gritty,Mysterious,Intense"
tt1386932,movie,Ip Man 2,Yip Man 2,0,2010,,108,"Action,Biography,Drama",7.5,115742,nm0948159,Hindi,"Inspiring,Action-Packed,Thought-Provoking"
tt4777008,movie,Maleficent: Mistress of Evil,Maleficent: Mistress of Evil,0,2019,,119,"Adventure,Drama,Family",6.6,130437,nm1461392,Hindi,"Adventurous,Thought-Provoking,Emotional"
tt1379182,movie,Dogtooth,Kynodontas,0,2009,,97,"Drama,Thriller",7.1,121060,nm0487166,Hindi,"Thought-Provoking,Emotional,Suspenseful"
tt0441909,movie,Volver,Volver,0,2006,,121,"Comedy,Drama",7.6,111999,nm0000264,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt0114924,movie,While You Were Sleeping,While You Were Sleeping,0,1995,,103,"Comedy,Drama,Romance",6.8,125171,nm0005509,Hindi,"Fun,Romantic,Light-Hearted"
tt0313542,movie,Runaway Jury,Runaway Jury,0,2003,,127,"Crime,Drama,Thriller",7.1,119761,nm0001219,Hindi,"Gritty,Suspenseful,Intense"
tt0106220,movie,Addams Family Values,Addams Family Values,0,1993,,94,"Comedy,Fantasy",6.9,122092,nm0001756,Hindi,"Light-Hearted,Epic,Magical"
tt0054047,movie,The Magnificent Seven,The Magnificent Seven,0,1960,,128,"Action,Adventure,Drama",7.7,109326,nm0836328,Hindi,"Action-Packed,Adventurous,Thought-Provoking"
tt1714915,movie,Only Lovers Left Alive,Only Lovers Left Alive,0,2013,,123,"Comedy,Drama,Fantasy",7.2,114419,nm0000464,Hindi,"Magical,Fun,Light-Hearted"
tt0373051,movie,Journey to the Center of the Earth,Journey to the Center of the Earth,0,2008,,93,"Action,Adventure,Family",5.8,139501,nm0108094,Hindi,"Action-Packed,Adventurous,Heartwarming"
tt2404311,movie,The Family,The Family,0,2013,,111,"Comedy,Crime,Thriller",6.3,127237,nm0000108,Hindi,"Gritty,Fun,Suspenseful"
tt1201167,movie,Funny People,Funny People,0,2009,,146,"Comedy,Drama",6.3,126786,nm0031976,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt0088939,movie,The Color Purple,The Color Purple,0,1985,,154,Drama,7.7,103071,nm0000229,Malayalam,"Thought-Provoking,Emotional"
tt0055031,movie,Judgment at Nuremberg,Judgment at Nuremberg,0,1961,,179,"Drama,History,War",8.3,95196,nm0006452,Hindi,"Thought-Provoking,Emotional,Heroic"
tt0066995,movie,Diamonds Are Forever,Diamonds Are Forever,0,1971,,120,"Action,Adventure,Thriller",6.5,121012,nm0357891,Hindi,"Suspenseful,Action-Packed,Intense"
tt0406375,movie,Zathura: A Space Adventure,Zathura: A Space Adventure,0,2005,,101,"Action,Adventure,Comedy",6.3,124362,nm0269463,Hindi,"Fun,Action-Packed,Light-Hearted"
tt3195644,movie,Insidious: Chapter 3,Insidious: Chapter 3,0,2015,,97,"Horror,Mystery,Thriller",6.1,126930,nm1191481,Hindi,"Dark,Mysterious,Suspenseful"
tt0433383,movie,"Good Night, and Good Luck.","Good Night, and Good Luck.",0,2005,,93,"Biography,Drama,History",7.4,104595,nm0000123,Hindi,"Thought-Provoking,Emotional,Inspiring"
tt0283111,movie,Van Wilder,National Lampoon's Van Wilder,0,2002,,92,"Comedy,Romance",6.4,120056,nm0065608,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt0088011,movie,Romancing the Stone,Romancing the Stone,0,1984,,106,"Action,Adventure,Comedy",6.9,110838,nm0000709,Hindi,"Fun,Action-Packed,Light-Hearted"
tt0311289,movie,Holes,Holes,0,2003,,117,"Adventure,Comedy,Drama",7.0,108225,nm0001112,Hindi,"Fun,Light-Hearted,Adventurous"
tt0093010,movie,Fatal Attraction,Fatal Attraction,0,1987,,119,"Drama,Thriller",6.9,109664,nm0001490,Hindi,"Thought-Provoking,Emotional,Suspenseful"
tt9389998,movie,Pushpa: The Rise - Part 1,Pushpa: The Rise - Part 1,0,2021,,179,"Action,Crime,Drama",7.6,99187,nm1335875,Malayalam,"Gritty,Action-Packed,Intense"
tt0848537,movie,Epic,Epic,0,2013,,102,"Action,Adventure,Animation",6.6,113706,nm0917188,Hindi,"Whimsical,Fun,Action-Packed"
tt0865556,movie,The Forbidden Kingdom,The Forbidden Kingdom,0,2008,,104,"Action,Adventure,Fantasy",6.5,112928,nm0591450,Hindi,"Magical,Action-Packed,Adventurous"
tt0373926,movie,The Interpreter,The Interpreter,0,2005,,128,"Crime,Mystery,Thriller",6.4,113725,nm0001628,Hindi,"Mysterious,Intense,Gritty"
tt0277371,movie,Not Another Teen Movie,Not Another Teen Movie,0,2001,,89,"Comedy,Romance",5.8,124596,nm0302778,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt0230030,movie,Bedazzled,Bedazzled,0,2000,,93,"Comedy,Fantasy",6.1,118047,nm0000601,Hindi,"Light-Hearted,Epic,Magical"
tt11464826,movie,The Social Dilemma,The Social Dilemma,0,2020,,94,"Documentary,Drama",7.6,93560,nm2341611,Hindi,"Thought-Provoking,Emotional,Educational"
tt0250797,movie,Unfaithful,Unfaithful,0,2002,,124,"Drama,Romance,Thriller",6.7,106037,nm0001490,Hindi,"Suspenseful,Romantic,Intense"
tt0416236,movie,The Spiderwick Chronicles,The Spiderwick Chronicles,0,2008,,96,"Action,Adventure,Drama",6.5,108055,nm0914132,Hindi,"Action-Packed,Adventurous,Thought-Provoking"
tt28227737,tvSeries,Sandeep Bhaiya,Sandeep Bhaiya,0,2023,2023.0,100,Drama,9.1,76824,nm6731881,Hindi,"Thought-Provoking,Emotional"
tt1280558,movie,A Wednesday,A Wednesday,0,2008,,104,"Action,Crime,Drama",8.1,85456,nm3109770,Hindi,"Gritty,Action-Packed,Intense"
tt0367089,movie,The Squid and the Whale,The Squid and the Whale,0,2005,,81,"Comedy,Drama",7.3,94258,nm0000876,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt0451094,movie,Lady Vengeance,Chinjeolhan geumjassi,0,2005,,115,"Crime,Drama,Thriller",7.5,91636,nm0661791,Hindi,"Gritty,Suspenseful,Intense"
tt1397514,movie,Journey 2: The Mysterious Island,Journey 2: The Mysterious Island,0,2012,,94,"Action,Adventure,Comedy",5.7,119616,nm0679031,Hindi,"Fun,Action-Packed,Light-Hearted"
tt0053779,movie,La Dolce Vita,La dolce vita,0,1960,,174,"Comedy,Drama",8.0,85134,nm0000019,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt1666801,movie,The DUFF,The DUFF,0,2015,,101,"Comedy,Romance",6.4,106370,nm1847738,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt13833978,tvSeries,The Lincoln Lawyer,The Lincoln Lawyer,0,2022,,60,"Crime,Drama,Mystery",7.8,87269,nm3311110,Hindi,"Gritty,Mysterious,Intense"
tt3829920,movie,Only the Brave,Only the Brave,0,2017,,134,"Action,Biography,Drama",7.6,89442,nm2676052,Hindi,"Inspiring,Action-Packed,Thought-Provoking"
tt1027718,movie,Wall Street: Money Never Sleeps,Wall Street: Money Never Sleeps,0,2010,,133,Drama,6.2,109453,nm0000231,Hindi,"Thought-Provoking,Emotional"
tt1230414,movie,It's Complicated,It's Complicated,0,2009,,120,"Comedy,Drama,Romance",6.6,102414,nm0583600,Hindi,"Fun,Romantic,Light-Hearted"
tt5113044,movie,Minions: The Rise of Gru,Minions: The Rise of Gru,0,2022,,87,"Adventure,Animation,Comedy",6.5,103066,nm0049633,Hindi,"Whimsical,Fun,Light-Hearted"
tt10579952,movie,Master,Master,0,2021,,179,"Action,Crime,Drama",7.4,90206,nm7992231,Hindi,"Gritty,Action-Packed,Intense"
tt0150377,movie,Double Jeopardy,Double Jeopardy,0,1999,,105,"Crime,Drama,Mystery",6.5,102584,nm0000915,Hindi,"Gritty,Mysterious,Intense"
tt2980648,movie,The Hundred-Foot Journey,The Hundred-Foot Journey,0,2014,,122,"Comedy,Drama",7.3,90802,nm0002120,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt1622547,movie,30 Minutes or Less,30 Minutes or Less,0,2011,,83,"Action,Comedy,Crime",6.0,109605,nm0281508,Hindi,"Gritty,Fun,Action-Packed"
tt0465551,movie,Notes on a Scandal,Notes on a Scandal,0,2006,,92,"Crime,Drama,Romance",7.4,88613,nm0264236,Hindi,"Gritty,Romantic,Intense"
tt0387898,movie,Caché,Caché,0,2005,,117,"Drama,Mystery,Thriller",7.3,89484,nm0359734,Hindi,"Mysterious,Suspenseful,Intense"
tt0242519,movie,Hera Pheri,Hera Pheri,0,2000,,156,"Action,Comedy,Crime",8.2,79627,nm0698184,Hindi,"Gritty,Fun,Action-Packed"
tt5294550,movie,All the Money in the World,All the Money in the World,0,2017,,132,"Biography,Crime,Drama",6.8,95767,nm0000631,Hindi,"Gritty,Inspiring,Intense"
tt1477076,movie,Saw 3D,Saw 3D,0,2010,,90,"Horror,Mystery",5.5,117282,nm0340436,Hindi,"Dark,Mysterious,Scary"
tt0120787,movie,A Perfect Murder,A Perfect Murder,0,1998,,107,"Crime,Drama,Thriller",6.6,97525,nm0001112,Hindi,"Gritty,Suspenseful,Intense"
tt9663764,movie,Aquaman and the Lost Kingdom,Aquaman and the Lost Kingdom,0,2023,,124,"Action,Adventure,Fantasy",5.6,114781,nm1490123,Telugu,"Magical,Action-Packed,Adventurous"
tt3312830,movie,Youth,Youth,0,2015,,124,"Comedy,Drama,Music",7.3,87662,nm0815204,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt1051904,movie,Goosebumps,Goosebumps,0,2015,,103,"Adventure,Animation,Comedy",6.3,101409,nm1224299,Hindi,"Whimsical,Fun,Light-Hearted"
tt0272020,movie,The Last Castle,The Last Castle,0,2001,,131,"Action,Drama,Thriller",7.0,90100,nm0527109,Hindi,"Action-Packed,Suspenseful,Intense"
tt2452386,movie,The Fundamentals of Caring,The Fundamentals of Caring,0,2016,,97,"Comedy,Drama",7.3,85744,nm0122427,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt1753383,movie,A Dog's Purpose,A Dog's Purpose,0,2017,,100,"Adventure,Comedy,Drama",7.3,85390,nm0002120,Hindi,"Fun,Light-Hearted,Adventurous"
tt3949660,movie,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,0,2016,,112,"Action,Adventure,Comedy",5.9,105402,nm1757777,Hindi,"Fun,Action-Packed,Light-Hearted"
tt2125608,movie,Searching for Sugar Man,Searching for Sugar Man,0,2012,,86,"Biography,Documentary,Music",8.2,75785,nm0070594,Hindi,"Inspiring,Educational"
tt1527788,movie,The Man from Nowhere,Ajeossi,0,2010,,119,"Action,Crime,Drama",7.7,79661,nm2556572,Hindi,"Gritty,Action-Packed,Intense"
tt12262116,movie,Thirteen Lives,Thirteen Lives,0,2022,,147,"Biography,Drama,Thriller",7.8,77465,nm0000165,Hindi,"Inspiring,Suspenseful,Intense"
tt1292566,movie,How to Be Single,How to Be Single,0,2016,,110,"Comedy,Drama,Romance",6.1,98373,nm0228542,Hindi,"Fun,Romantic,Light-Hearted"
tt9018736,tvSeries,Avatar: The Last Airbender,Avatar: The Last Airbender,0,2024,,55,"Action,Adventure,Comedy",7.2,82926,nm2085752,Hindi,"Fun,Action-Packed,Light-Hearted"
tt0317648,movie,Hidalgo,Hidalgo,0,2004,,136,"Action,Adventure,Biography",6.7,88220,nm0002653,Hindi,"Inspiring,Action-Packed,Adventurous"
tt1355631,movie,The Infiltrator,The Infiltrator,0,2016,,127,"Biography,Crime,Drama",7.0,84283,nm1026778,Hindi,"Gritty,Inspiring,Intense"
tt0821640,movie,Ghosts of Girlfriends Past,Ghosts of Girlfriends Past,0,2009,,100,"Comedy,Fantasy,Romance",5.8,98463,nm0914132,Hindi,"Magical,Fun,Romantic"
tt12888462,movie,My Octopus Teacher,My Octopus Teacher,0,2020,,85,"Documentary,Drama",8.1,69997,nm11813828,Hindi,"Thought-Provoking,Emotional,Educational"
tt2531344,movie,Blockers,Blockers,0,2018,,102,"Comedy,Drama",6.2,91271,nm0134224,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt1972571,movie,A Most Wanted Man,A Most Wanted Man,0,2014,,122,"Crime,Drama,Thriller",6.7,84036,nm0179221,Hindi,"Gritty,Suspenseful,Intense"
tt0383216,movie,The Pink Panther,The Pink Panther,0,2006,,93,"Adventure,Comedy,Crime",5.7,97773,nm0506613,Hindi,"Gritty,Fun,Light-Hearted"
tt0884732,movie,The Wedding Ringer,The Wedding Ringer,0,2015,,101,"Comedy,Romance",6.6,84254,nm1275670,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt14992922,movie,The Tinder Swindler,The Tinder Swindler,0,2022,,114,"Crime,Documentary",7.1,77092,nm3220744,Hindi,"Intense,Gritty,Educational"
tt0362478,movie,The Box,The Box,0,2009,,115,"Drama,Mystery,Thriller",5.6,97530,nm0446819,Hindi,"Mysterious,Suspenseful,Intense"
tt0852863,tvSeries,Phineas and Ferb,Phineas and Ferb,0,2007,,15,"Action,Adventure,Animation",8.1,66076,nm1471248,Hindi,"Whimsical,Fun,Action-Packed"
tt1436045,movie,13 Assassins,Jûsannin no shikaku,0,2010,,141,"Action,Adventure,Drama",7.5,71225,nm0586281,Hindi,"Action-Packed,Adventurous,Thought-Provoking"
tt8115900,movie,The Bad Guys,The Bad Guys,0,2022,,100,"Adventure,Animation,Comedy",6.9,77119,nm2010048,Hindi,"Whimsical,Fun,Light-Hearted"
tt0106226,movie,The Age of Innocence,The Age of Innocence,0,1993,,139,"Drama,Romance",7.2,73619,nm0000217,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt0427229,movie,Failure to Launch,Failure to Launch,0,2006,,97,"Comedy,Romance",5.7,92843,nm0223359,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt0414055,movie,Elizabeth: The Golden Age,Elizabeth: The Golden Age,0,2007,,114,"Biography,Drama,History",6.8,77743,nm0001408,Hindi,"Thought-Provoking,Emotional,Inspiring"
tt13186482,movie,Mufasa: The Lion King,Mufasa: The Lion King,0,2024,,118,"Adventure,Animation,Drama",6.6,79771,nm1503575,Tamil,"Whimsical,Fun,Adventurous"
tt0077405,movie,Days of Heaven,Days of Heaven,0,1978,,94,"Drama,Romance",7.7,67830,nm0000517,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt1430607,movie,Arthur Christmas,Arthur Christmas,0,2011,,97,"Adventure,Animation,Comedy",7.1,73201,nm0809877,Hindi,"Whimsical,Fun,Light-Hearted"
tt1598822,movie,New Year's Eve,New Year's Eve,0,2011,,118,"Comedy,Romance",5.6,92509,nm0005190,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt0120828,movie,Six Days Seven Nights,Six Days Seven Nights,0,1998,,102,"Action,Adventure,Comedy",5.9,87132,nm0718645,Hindi,"Fun,Action-Packed,Light-Hearted"
tt9466114,movie,The Idea of You,The Idea of You,0,2024,,115,"Comedy,Drama,Music",6.3,81342,nm0795290,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt1093370,movie,Jab We Met,Jab We Met,0,2007,,138,"Comedy,Drama,Romance",7.9,64433,nm1665004,Hindi,"Fun,Romantic,Light-Hearted"
tt6111574,movie,The Woman in the Window,The Woman in the Window,0,2021,,100,"Crime,Drama,Mystery",5.7,89041,nm0942504,Hindi,"Gritty,Mysterious,Intense"
tt1014763,movie,Child 44,Child 44,0,2015,,137,"Crime,Drama,History",6.4,79213,nm1174251,Hindi,"Emotional,Intense,Gritty"
